date,from,value,comment,woofs
2024-11-14 02:11:25,EQD_NY9VuSnGZ_Br6S5hLojLSRKg7f88NNNBEtIUm4Z-l6we,2.48,2.48 TON Ref#GA2DIOJQGM======,33587.333333333336
2024-11-14 02:11:26,EQCfWhDY8eLamfyV5k1oJ4yNl1ASoqIhImUuBHJf6b33vx5k,2.8,2.8 TON Ref#GA2DIOJQGI======,20281.0
2024-11-14 02:12:40,EQB_tbe6Umk8rOFZxrwLHCeoVkHb3UjKy0GOZS-jlMskHj1J,5.0,5 TON Ref#GA2DIOJSGI======,1.0
2024-11-14 02:13:20,EQB1AQhSd1sXajLotQJu8far2yKzWRa-Tbgz2RDbPK2ivjux,2.02,2.02 TON Ref#GA2DIOJSHE======,69533.0
2024-11-14 02:13:46,EQAzw27dy0Po-6gEQ5W3UNdDEr7-eMkeh4BcwihJf29__H_-,2.51,2.51 TON Ref#GA2DIOJTGY======,31956.0
2024-11-14 02:18:35,EQBWhNlmlQKGdA3GWa0SrhiL_kJus55kKJoF4om-J7D00Nkd,2.64,2.64 TON Ref#GA2DKMBQGI======,26000.5
2024-11-14 02:19:19,EQBYEz6XAwE_WseeQHd3rr9jvIGX-QD5qRDDPjb0wCRNkpVT,4.7,4.7 TON Ref#GA2DKMBSGA======,917.551724137931
2024-11-14 02:20:22,EQD4tubyGWu7rZOlg00RQQ2juLuf2c2cVYJEV2ciBEKj9Te6,1.78,1.78 TON Ref#GA2DKMBTGQ======,101412.8
2024-11-14 02:20:57,EQAQ59WGumnlq2SqUMtp8JwLcgwlBnRaEcw4VqCKRnfdcEWi,3.32,3.32 TON Ref#GA2DKMBTGU======,8988.5
2024-11-14 02:21:40,EQBwTmGUHfvyaJDorH-iaaDK_pJ564gbNP71QSufuEnC4zZx,3.2,3.2 TON Ref#GA2DKMBVGA======,10787.0
2024-11-14 02:23:41,EQCiLw9ql2hvEvD5aziwaIqQ1VDrR8mQJc62vOmwtyiFLX1n,2.9,2.9 TON Ref#GA2DKMBXG4======,17391.0
2024-11-14 02:24:24,EQC3ihTB3WTjDBZNoj6M8I9h3ziG0q39Kq2MqU1DdFyNf1Kw,2.9,2.9 TON Ref#GA2DKMBZGA======,17391.0
2024-11-14 02:25:12,EQCbcHUUtNdVT-gokftiOoNSJxXwovV8s_L5VMa7rbpGs3Wm,2.72,2.72 TON Ref#GA2DKMBZHE======,23170.0
2024-11-14 02:25:32,EQBbgbhEmG-R_7gUX0ED6btdX1WWzeq8ELO9r7Co6ENQ95Md,3.58,3.58 TON Ref#GA2DKMJQG4======,5952.0
2024-11-14 02:25:40,EQBwUsIAd6p-prXtiBArutjowoPq4TMwI19ZR8HIME05LtIA,4.0,4 TON Ref#GA2DKMJRGI======,3121.0
2024-11-14 02:26:44,EQAN_X8ffOLrk0wd5gqwsFUbSMaLP41TqvrNCFYhAYl3YVGS,3.19,3.19 TON Ref#GA2DKMJSGI======,10964.0
2024-11-14 02:27:39,EQBTd2fsrRNYiYeM8iom-Y6EyeWHokX1h5FdRml4qx2HmFvq,2.15,2.15 TON Ref#GA2DKMJUGQ======,56634.0
2024-11-14 02:28:27,EQDKunKU71iLPk5WbkwozC6eDso1SxH3MXsA3xToqhKv3oeI,3.51,3.51 TON Ref#GA2DKMJWGQ======,6659.0
2024-11-14 02:29:54,EQAWzYJS63WF_lVbaO4piRY8FThrrVUMqGP-63BgYDlAkkvD,3.46,3.46 TON Ref#GA2DKMJZGQ======,7131.0
2024-11-14 02:33:04,EQAeIKuXlBZZppKoDeGCVXUQ45JTQ3BFv3loEuFFGxhgH-6O,3.56,3.56 TON Ref#GA2DKMRVHE======,6188.0
2024-11-14 02:33:52,EQDVjAZfNhHW_qMmPTVpXRVaAJF2HRGIjOkNyqhjeesZpL0q,3.99,3.99 TON Ref#GA2DKMRWHA======,3239.0
2024-11-14 02:36:21,EQDxualnqX7mqrmgsHkl8deY3Q_o9N4ldzlaiq_n7kUFEqD2,3.68,3.68 TON Ref#GA2DKMRYGM======,5126.0
2024-11-14 02:38:25,EQBKdUldPEWMJzhmfpnKG4ImR3I3y_3gzLb7hbImrAK8tZDC,2.69,2.69 TON Ref#GA2DKMZRGY======,24113.5
2024-11-14 02:42:56,EQC-Ajp1N_iTHSvi_mR8oQz3Wi10W5pZeYmAYFBsESs0tm9X,2.37,2.37 TON Ref#GA2DKMZWG4======,39828.5
2024-11-14 02:43:05,EQDOPv3f2LZx9zTaUs7kRXQ5N8Q3qOnBnvKTE_og1SENdOii,2.36,2.36 TON Ref#GA2DKMZXGQ======,40447.166666666664
2024-11-14 02:43:49,EQD0_aJgdilcMpoARFhNfCW-OWhW5FxUppa2Ar2gYfqG_qjg,2.63,2.63 TON Ref#GA2DKMZYGE======,26413.0
2024-11-14 02:46:14,EQDMe_s7nHQTmmPV1Z1df0jqCPFTVodJingbLqiDfSTrPq0a,3.67,3.67 TON Ref#GA2DKNBQG4======,5185.0
2024-11-14 02:50:34,EQB2HyYkmGoq73507Fl91oangIGvvFWkdQR2CJ8xUQFHpSLu,2.5,2.5 TON Ref#GA2DKNBWGA======,32457.5
2024-11-14 02:50:36,EQBDc4ojKwCspqp3YqFULzN17GcwHy701utK37hxwtdXBXYa,3.24,3.24 TON Ref#GA2DKNBWGI======,10138.0
2024-11-14 02:51:58,EQDmvAJDTNR_E7N2hLJtf5Mj4H1Fz2PDnI_pWCb8Xx1jm83r,3.26,3.26 TON Ref#GA2DKNBXHE======,9962.0
2024-11-14 02:52:26,EQB9skS7rL1qpSzZ-5LOER6FStaUy19EzVutLkGJ28tpbZX1,2.49,2.49 TON Ref#GA2DKNBYG4======,33116.0
2024-11-14 02:52:54,EQCTCHJ7UfR2bito8LUGew9u2ue1Wj-eB1jc4BiLNCCqL16b,1.96,1.96 TON Ref#GA2DKNBZHA======,76535.5
2024-11-14 02:53:38,EQAB9hcK7T5wrPUj7e0hCw-8pFTcWhM_yr9yRn1DnGWHYQKA,3.54,3.54 TON Ref#GA2DKNJQGQ======,6306.0
2024-11-14 02:53:53,EQBwFayVCxiEIpmPE0xOJN2-nGrzejWEFvhZnRtyOVyxUtAJ,2.8,2.8 TON Ref#GA2DKNJQGE======,20281.0
2024-11-14 02:54:56,EQAhoc6RKMlp1XIxtU-ReHiFBfev3zvwseg17qfBLJ6nBuCg,3.22,3.22 TON Ref#GA2DKNJSGU======,10551.0
2024-11-14 02:55:07,EQDOe8mXdNrzs02cz-eOhY4WRG6RzXcG6_xWLuxYGvvvXmb4,5.0,5 TON Ref#GA2DKNJSGY======,1.0
2024-11-14 02:56:49,EQDXWXtgsJbVkD9Ue4SnM64d-C5XT4-qmuFq355HUUBLWFiJ,5.0,5 TON Ref#GA2DKNJUG4======,1.0
2024-11-14 02:58:33,EQBcqoWT7bjGnDyqmAB9emzqvH8Qz1chFlWWqNKSfzOVkgcJ,5.0,5 TON Ref#GA2DKNJYHA======,1.0
2024-11-14 02:59:02,EQCIyo_skpoR9f_y5pGf21G5s1HlTrzAHEwqffuCotlioL1A,5.0,5 TON Ref#GA2DKNJZGI======,1.0
2024-11-14 02:59:03,EQBeaSsmY7wRrkCSggQU4vh5rBgSm28VNwOYUQYjh6BSD9R4,3.0,3 TON Ref#GA2DKNJYHE======,14797.0
2024-11-14 02:59:06,EQAWrbBrCYv3osewTIcfx6AR2sXUZzLHO184kar9dPs3U45e,3.23,3.23 TON Ref#GA2DKNJZGA======,10315.0
2024-11-14 03:00:04,EQAwe-FSBI3FbmN1JVZInfpMUkNBJApRsEKOcsYtha1pPRwg,3.26,3.26 TON Ref#GA2DKNRQGQ======,9962.0
2024-11-14 03:01:37,EQDt9XaA4r-mQWt7Q4bjAZP0VgCSt-qx1BXMbk4V1U1ooZah,2.85,2.85 TON Ref#GA2DKNRTGE======,18728.0
2024-11-14 03:02:33,EQDUAuZJGhgtAidUu5ILbD3edWLyWIkdOFYw9fDg6vmvyIYZ,2.56,2.56 TON Ref#GA2DKNRVGY======,29499.333333333332
2024-11-14 03:02:50,EQAhnAbK6tIQXXJskZm2IA_E1A79Y8nBHTob_qXYXirR1cuu,1.75,1.75 TON Ref#GA2DKNRVGI======,106449.33333333333
2024-11-14 03:04:07,EQCojWaVI07J8bYWeBOkUW4OUVf3d37UNwueDDxyMWMPaBef,3.41,3.41 TON Ref#GA2DKNRXHA======,7721.0
2024-11-14 03:07:30,EQCn76-QeXX3ofs1IYILpc8dnk2t89LmZutHZ2SBLYgEa7hU,2.66,2.66 TON Ref#GA2DKNZRHA======,25175.0
2024-11-14 03:07:33,EQAec_MKAhnGJa92uysws6kEeYJ9ZBUR7xdoHBNv8ZltFuE3,2.66,2.66 TON Ref#GA2DKNZRHE======,25175.0
2024-11-14 03:08:01,EQBRxV3lPu30rh1TNATzyWJ80Cv8gklCymdmT2BZ3_tWJjgd,5.0,5 TON Ref#GA2DKNZSGY======,1.0
2024-11-14 03:10:42,EQAdLiTYOOuUhR3W94TPYWE4Nt52jpsoPVHCBb-cvibHRXcQ,4.0,4 TON Ref#GA2DKNZUHA======,3121.0
2024-11-14 03:13:17,EQA3qyTa-EE-t-KcLdQiXQTVCPkwLFaRFVbrp03Bt9XPhf8A,3.37,3.37 TON Ref#GA2DKNZYGQ======,8428.0
2024-11-14 03:17:45,EQBRlk_8B6z6vX64ZqFvpmL8YsmLOQIYkmrhcnV3XOpxOtCX,1.53,1.53 TON Ref#GA2DKOBTGQ======,150614.33333333334
2024-11-14 03:17:49,EQCmQOap1y5wsxmFsUsT4O9cKPyNN3E5cOk1Rrmc2iyP6hxG,4.79,4.79 TON Ref#GA2DKOBTGU======,115.0
2024-11-14 03:18:48,EQC_PrqD6x4II1FxJWG4MAZCJdX0MSBNiCBaKGv2smMVY2Y4,4.79,4.79 TON Ref#GA2DKOBUG4======,115.0
2024-11-14 03:18:52,EQDw-pxXJS9nl7w1VKpP837J1xmTYG0IgMmybYUDU5Ox0f8r,3.43,3.43 TON Ref#GA2DKOBUGY======,7485.0
2024-11-14 03:19:48,EQDhzPTxppJ3iwhORGZOdu-OLDyZx8sWqwCKYUEJ4AztRqTr,2.55,2.55 TON Ref#GA2DKOBVHA======,29970.666666666668
2024-11-14 03:20:28,EQDswBnK6T3tiABj7iewnyYTgrYZKqQZ6WM23I29Mgr24VHn,3.96,3.96 TON Ref#GA2DKOBWGM======,3502.1953125
2024-11-14 03:22:13,EQCE9CkAAY7M_0mRqZk0HTPuW5_Hkf61zivMdBpHhUGkCqcY,1.9,1.9 TON Ref#GA2DKOBYGE======,83906.5
2024-11-14 03:23:16,EQBzEWnfhsLmB2Sukr17skTcy0-X42LXs8Ei-tTa3ak9qfVK,3.57,3.57 TON Ref#GA2DKOBZGM======,6070.0
2024-11-14 03:26:49,EQD91YiQibFnlj4J_92m0yU8r7-RVcFFlgzc5Z_CkvB8BT3c,4.71,4.71 TON Ref#GA2DKOJTGU======,712.8928571428571
2024-11-14 03:28:31,EQCyerLNQUilyfW58PwdhFofRqPEq-oy2eZ4lTxpBPmvn0IP,5.0,5 TON Ref#GA2DKOJVGI======,1.0
2024-11-14 03:29:46,EQAI4XExFlIvddaZkjY-JVhZ7A7reSSzI2pJLgy42Vz9Cduk,5.0,5 TON Ref#GA2DKOJWGY======,1.0
2024-11-14 03:29:49,EQApRhX7Q5SBnWPgvAJuP_zPxcLVW1SxrlKCoXfxUki2P6Vz,3.35,3.35 TON Ref#GA2DKOJWGE======,8605.0
2024-11-14 03:30:28,EQCwSextJZPNvuRIOGvSX2xLwJ-_n_xZLD7hbHrkpn_xh4fM,3.91,3.91 TON Ref#GA2DKOJXGQ======,3670.4375
2024-11-14 03:30:33,EQDIoxaDfUngwEumZCnLfvrYB3XOPyX5r4mXzUveWpODqvkG,3.64,3.64 TON Ref#GA2DKOJXGY======,5421.0
2024-11-14 03:34:53,EQB3xGAd3RlrJ6V6xKGLu_J0fxLA541IfGMkrRiFHQhgtGBm,2.85,2.85 TON Ref#GA2DMMBSHE======,18728.0
2024-11-14 03:36:57,EQBJvIetka1SScasfC6Ddn4hyqPSIPDjITy6NhAmXZdfOYpC,4.4,4.4 TON Ref#GA2DMMBTHA======,1602.6
2024-11-14 03:39:29,EQCRFJK6DcrQnpCepTF96kw_Hz-IuJBodNFNNemcO4bwjoFX,4.37,4.37 TON Ref#GA2DMMBWHE======,1678.3333333333333
2024-11-14 03:39:34,EQBktsO1Zy2Cx83XQovPFQkB3whB-J-5hMMElCL9V753nyBP,3.08,3.08 TON Ref#GA2DMMBWGM======,13146.0
2024-11-14 03:40:17,EQD1RkmZV9SZfVIRlq7nhV4GXv0Ba4q8RKCtacAKqAZBKPLJ,4.0,4 TON Ref#GA2DMMBXHA======,3121.0
2024-11-14 03:40:30,EQB8tLEoUz-U1OjwJ4otBDAJBLwh3XJ433RvwmAlA3SmLaWA,4.82,4.82 TON Ref#GA2DMMBYGA======,58.857142857142854
2024-11-14 03:43:29,EQBOLvtggINQXhBYKgNJO7AbQon4p-mnue58aVkUcL3GcJug,1.69,1.69 TON Ref#GA2DMMJQGM======,116965.6
2024-11-14 03:44:37,EQAUemhjJZUhg_vhCOctDMqFZkXhhT4ehDZuxdvYJwWoMwi6,3.5,3.5 TON Ref#GA2DMMJRGQ======,6895.0
2024-11-14 03:45:27,EQC3WWlLICKX0nzovkKNmOVNO9EPCEAOkgijSEE0YXe-_ysj,5.0,5 TON Ref#GA2DMMJQGY======,1.0
2024-11-14 03:49:06,EQC3W0B1wY3z6mXpPP2f59j_5XfHOix1L4f_gSwlLHlPa0oc,2.97,2.97 TON Ref#GA2DMMJXGY======,15445.0
2024-11-14 03:51:22,EQDC27gOXYa0wGf0Pj2rLMG1pBWeta9ggI9kNxwg0cLCV-_w,3.56,3.56 TON Ref#GA2DMMJZGU======,6188.0
2024-11-14 03:57:42,EQDHYxiPAlA9ASaqtTnlYMUnCahti5v9LBZ5lZ5U8aBddyub,1.34,1.34 TON Ref#GA2DMMRVGE======,202825.66666666666
2024-11-14 03:58:51,EQAUV4Y1Ks7VQB6NW62q664BhkOMQEPTJZ0Bn-tbckvRunYw,3.98,3.98 TON Ref#GA2DMMRWGE======,3357.0
2024-11-14 04:01:03,EQCf14h9_xEXkYhhkkitgZnjHN1w_SpXqdEReb8r1IfX0cth,3.15,3.15 TON Ref#GA2DMMRXHA======,11730.5
2024-11-14 04:02:25,EQBXwRqBL7fTYEX7kBqZfrD4S3_X5hfb-H_qvzs2Vg08UAw1,3.24,3.24 TON Ref#GA2DMMRYGY======,10138.0
2024-11-14 04:03:12,EQCpBfIX50iS6noyfUG_XNu9ZKV-aBnZgsmWLLTOex1H8rXw,2.98,2.98 TON Ref#GA2DMMRZGI======,15210.0
2024-11-14 04:03:40,EQCCfZHBqWRmomXh5mCy53VSDuTRe8vYCSYTVoXQfpuggCEW,2.74,2.74 TON Ref#GA2DMMRZGY======,22286.0
2024-11-14 04:06:50,EQBsMmtSX62cdvVsXZ-PjIAKw4iaOO9i1w-D9Jhl3FVs07Cq,4.81,4.81 TON Ref#GA2DMMZSG4======,73.11111111111111
2024-11-14 04:07:26,EQCqevoOQzy5D0loiuO7bqKBsupBV00TaffCQUGobAxHVRzl,3.14,3.14 TON Ref#GA2DMMZTGI======,11877.75
2024-11-14 04:07:51,EQC60tYEUzCofH1w_NhQWdrIkTDmt-RL6eV1PwOOvw9wQEBk,4.8,4.8 TON Ref#GA2DMMZTGU======,91.26666666666667
2024-11-14 04:10:25,EQAaAxYgeNqTE8uGl3ic8y0zjc1HMwCwhWnYHqG_x00YISlb,1.95,1.95 TON Ref#GA2DMMZWGY======,77457.0
2024-11-14 04:10:36,EQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzQFf,2.98,2.98 TON Ref#GA2DMMZWHA======,15210.0
2024-11-14 04:10:55,EQDQhZrYQqDAnxenk3gH4eh4i4m0keGwQxrEKnhd2FRBTPCH,2.24,2.24 TON Ref#GA2DMMZXGI======,48899.333333333336
2024-11-14 04:12:04,EQDvx4FZ-Ga8F1bQraN62c0grm2BBeH4zz-_ZcrgHf6DAiES,2.66,2.66 TON Ref#GA2DMMZYHE======,25175.0
2024-11-14 04:13:47,EQBYDTy0TDP6G-yrOG_lKl7Nmxbh7ReVbqFgZmsmGtzbBeC6,4.01,4.01 TON Ref#GA2DMNBQG4======,3120.9999713699026
2024-11-14 04:14:09,EQAR5lqhq0E_d8ONaG98QiGdGW3Hy-F1Hu4Iz1x0ir6IHDqQ,2.78,2.78 TON Ref#GA2DMNBRGE======,20870.0
2024-11-14 04:16:35,EQCxNLZ8bN8OsIbUbYNhSFk0FisBdCmV8pgfixOWGvgnY_DG,2.16,2.16 TON Ref#GA2DMNBTHA======,55712.5
2024-11-14 04:17:25,EQA3oF-2KjO1obib4-XsHdQQ5f1S45L4gR2R2BjtcNl9WDne,2.72,2.72 TON Ref#GA2DMNBUGQ======,23170.0
2024-11-14 04:20:09,EQDM9NjNIJ97INHS2vMgwTcFd4faJnuVf1YdeIAdR6Xj667n,3.48,3.48 TON Ref#GA2DMNBWHA======,7013.0
2024-11-14 04:21:07,EQCfnzKGfn_y0my4j4fle94CCurWMbvNFFuWdLPxPsFKMv5K,3.34,3.34 TON Ref#GA2DMNBXG4======,8664.0
2024-11-14 04:21:16,EQAud0-fx4P8mPJxPgJDHPdW_UwJjUsKbtjZZKSVtTc5-A4z,3.77,3.77 TON Ref#GA2DMNBXGM======,4419.0
2024-11-14 04:21:39,EQDrsJR-i8_ewGx95Ln4zxYPVnE9ylexP9ekoTe-EVcUimzw,4.38,4.38 TON Ref#GA2DMNBXHE======,1651.3333333333333
2024-11-14 04:27:10,EQCZ2sqLHDiHbbMzOWGS-2WGaCuqFqUcx6kqSLtTRNyWPV_b,3.92,3.92 TON Ref#GA2DMNBZG4======,3631.71875
2024-11-14 04:28:29,EQC7wluzYvn3xF27eIKMG83U3TN-eHDCKjMRbJcnrDSIVbxw,3.61,3.61 TON Ref#GA2DMNJQGU======,5716.0
2024-11-14 04:28:40,EQDpF3P_vTbh5ZugOWOlsSzuVYSII9iXrnGRUrObvDEQGixJ,5.0,5 TON Ref#GA2DMNJQHE======,1.0
2024-11-14 04:37:57,EQApbEwSDXiH-vd-RNQ_Z6AR_ZxmynmxFfkzcJno7BoIvBwG,2.44,2.44 TON Ref#GA2DMNRQGA======,35700.5
2024-11-14 04:38:00,EQArGIkeHO-9watp25fVnTY-LsHjB2xVJXuLD4_22PhZ6Qte,3.38,3.38 TON Ref#GA2DMNJZHE======,8310.0
2024-11-14 04:41:13,EQAVwVxIfo07cIH7o7kL51-5-lV8nIjj0-R55pccx-TzqIvH,3.28,3.28 TON Ref#GA2DMNRRGE======,9578.5
2024-11-14 04:41:45,EQB5vqb2oh5UFQlCR04Uu9sHHDJgSzvV6HktAISG4TrDZ65b,4.51,4.51 TON Ref#GA2DMNRRHE======,1347.0
2024-11-14 04:41:56,EQALzYlm_UGRnVnU4kUYtMQeRw4AXEq5Ra2BUGn9Mkva4v4E,2.8,2.8 TON Ref#GA2DMNRSGA======,20281.0
2024-11-14 04:42:14,EQBWtuIKkPyq7EouDi5jAJ0y1mebQ6VQU1306VxV3cNzxP3S,3.1,3.1 TON Ref#GA2DMNRSGM======,12674.0
2024-11-14 04:42:58,EQA0CKxfmt6sclOAQ2fQv3nRRf7Pd359zu9GkY-VnSJ8y8Xw,2.7,2.7 TON Ref#GA2DMNRTGI======,23760.0
2024-11-14 04:43:39,EQBgIC-6l4gFbAWr9aRS_Vgc4zOLp2__rMbLzDIVIi8QD1bI,4.73,4.73 TON Ref#GA2DMNRTG4======,453.3076923076923
2024-11-14 04:52:01,EQDwthuCHbS8T0WP2RM6J8Kpkmco_FYjYQg4ApdXGImcj7h1,1.78,1.78 TON Ref#GA2DMNRZGY======,101412.8
2024-11-14 04:53:05,EQAmucQP_jKGDZeOnOu0y16ZUPjO9ttYFkl_SuuYXDIFqKJ5,4.25,4.25 TON Ref#GA2DMNZQGI======,2437.7624382812282
2024-11-14 04:56:01,EQBD1Y44GY9rBqcrgx1CFCQox2TAqFuX4VlvCM2bhn4YVu40,1.97,1.97 TON Ref#GA2DMNZRHA======,75614.5
2024-11-14 04:57:40,EQBLWd11gCvRKhbKM2UOhqnuCaPs5dP3pa_Q_aFg5o0WK7_b,3.68,3.68 TON Ref#GA2DMNZSGQ======,5126.0
2024-11-14 04:57:54,EQBUwwky3LLwSZDrbuDaNa-DJ3lH5WnLI6DUiOUU80pfGo2i,3.07,3.07 TON Ref#GA2DMNZSGY======,13264.0
2024-11-14 05:03:47,EQD-n3wVhVwMVNGTa4jWOE-4wwlO1VJVSSnArF3FcRPK2aKM,3.24,3.24 TON Ref#GA2DMNZXGI======,10138.0
2024-11-14 05:03:59,EQD-RqcFDxw8pmJqIXv_BlsoHrCnAGe6KzOqyJS-UsN1_Sii,3.32,3.32 TON Ref#GA2DMNZXGM======,8988.5
2024-11-14 05:04:33,EQCEEQiSDkjL3GHCfJHJ36qR7OGCUQVaS_iRJmZCB32yV_2o,4.8,4.8 TON Ref#GA2DMNZXGY======,91.26666666666667
2024-11-14 05:05:18,EQChyxDlt-LU3smdaY7FgI1syJpp5aQCe0oSuiiNKEdOoEcA,3.06,3.06 TON Ref#GA2DMNZYGM======,13441.0
2024-11-14 05:06:35,EQAi7OMv5t9VeYKsY3Z14bDMVFZqqURt6W6P0VIxYkAWTXYb,1.75,1.75 TON Ref#GA2DMNZZGQ======,106449.33333333333
2024-11-14 05:07:14,EQBIvtD5okVS8TELzdu7AFPt8qcrGZEzjM3RNzZTJl-VAimj,2.66,2.66 TON Ref#GA2DMOBQGE======,25175.0
2024-11-14 05:08:23,EQAj3KErQPpZB4iKqXC3GomHC7cFHon2FtBzbizHrKbM7jYc,4.77,4.77 TON Ref#GA2DMOBQHA======,178.68
2024-11-14 05:09:07,EQANk7pyWsAUgWtPnTHI_-cuFVuwq991Uvcn0JdtSu4179FW,3.2,3.2 TON Ref#GA2DMOBRGI======,10787.0
2024-11-14 05:09:31,EQBqhYScsCb5f8_GBpSf9VD3TLZeJqkD5BGSdVwHnJ_RNRMS,2.71,2.71 TON Ref#GA2DMOBRGM======,23406.0
2024-11-14 05:17:59,EQAnWcXwmus7Lff08VhdtEwXbFrQzMj2EJhd7HosyszVANve,1.21,1.21 TON Ref#GA2DMOBVGY======,249103.88235294117
2024-11-14 05:18:15,EQA5YFl3b4mOIqkx3KcPcCB6PwLsG8K_Lci9O1CT18ULXabT,5.0,5 TON Ref#GA2DMOBVGM======,1.0
2024-11-14 05:22:23,EQBLiDvpax36H_D-bZWcuE4nejysrzdev68UaHtSPUGZLCuE,2.61,2.61 TON Ref#GA2DMOBXGI======,27258.666666666668
2024-11-14 05:25:50,EQDEF9QbeRcJ3an1qq1SQ2k6qEWsfuXH60-FMokbbfwxKpZW,1.79,1.79 TON Ref#GA2DMOBZGY======,99815.66666666667
2024-11-14 05:28:30,EQBouoAwJ61m9ZB5Xbo7Ekzr4nhlFLxIJkve73V8nZ8hfIZb,1.62,1.62 TON Ref#GA2DMOJRGA======,130620.5
2024-11-14 05:29:00,EQBmUzIl3g-BeRYdXpUfvJSDd4ictIXn7MmhEMZ3NlcNPDwQ,3.26,3.26 TON Ref#GA2DMOJRGU======,9962.0
2024-11-14 05:30:06,EQAQRs0LYlgMplNxqSZ5Kur1N2dSqujtddoFkngDvGU7qmJF,3.0,3 TON Ref#GA2DMOJSGA======,14797.0
2024-11-14 05:30:17,EQDKZGKbbEv3P89w4utagExCHqEBFjnVN0zwIzJCXBfSu5Eh,0.18,0.18 TON Ref#GA2DMOJSGQ======,907356.9444444445
2024-11-14 05:30:19,EQD8o4bad09buMdulxY_3ffvi0Oeyupr1jrNCv0-ghJedSpD,1.93,1.93 TON Ref#GA2DMOJSGY======,80221.0
2024-11-14 05:30:26,EQCvuPXOXDqci9ZMmI7BuGPrHc78VUw5eSz5AZ03Mg8NzDlq,0.23,0.23 TON Ref#GA2DMOJSG4======,855990.9411764706
2024-11-14 05:30:38,EQCtFbcoY_wLcRuxx_NYSCdBBfCvQtwEkyEZfF8CIJQ_pcyf,3.24,3.24 TON Ref#GA2DMOJTGM======,10138.0
2024-11-14 05:31:48,EQCgpjPc3mJoS6AhBoC759m9yso39JpT7MFsS8sBxr6VJUHY,3.19,3.19 TON Ref#GA2DMOJUGM======,10964.0
2024-11-14 05:32:48,EQDsJycRf0r_qhhm32kqXC0SbsLlLhDJPjSlACiAwgZe43_k,2.53,2.53 TON Ref#GA2DMOJVGQ======,30895.0
2024-11-14 05:35:32,EQA3lqkKQPnanO7aSYAmXsDqq46bhCEdoNlVLvCfOLZdpdR2,4.21,4.21 TON Ref#GA2DMOJXG4======,3062.198106243314
2024-11-14 05:48:19,EQA5m3h99Jv_MZVoGAQpzy95imbKsX1v_lapZNFNGooYH9zU,2.79,2.79 TON Ref#GA2DOMBVGM======,20575.5
2024-11-14 05:54:13,EQBVP-KQvk-GSlAhc4Rz_gUbv7BnpaOIa8kPZAXsrh1zhHdv,2.22,2.22 TON Ref#GA2DOMBXG4======,50829.0
2024-11-14 05:55:03,EQDFdDB5cjPrpH5Wt1c-phu5KXuyGS1G-UnZim-fCnByTtAs,2.54,2.54 TON Ref#GA2DOMBYGU======,30442.666666666668
2024-11-14 05:55:40,EQD8nA3Y13KJEj3Dk8HiDnKbW9zWnYnmTsh0B68lw8_Ma8pZ,2.0,2 TON Ref#GA2DOMBZGQ======,71560.33333333333
2024-11-14 05:55:58,EQBRdEQO47isIuJRjKlks7zcld8nnZIRQWnSZ7l-zo1NXzha,3.25,3.25 TON Ref#GA2DOMBZGY======,10050.0
2024-11-14 06:05:44,EQDG-BSxqLbKUK9JDj3oBgeEYczb8O24eQoCij_l46mKX_Wy,1.9,1.9 TON Ref#GA2DOMJVHA======,83906.5
2024-11-14 06:08:31,EQCA3soFGj6LVoOP2CqfFg8bnwCbDRdo6RLOQ2KUIteNNZ1W,2.66,2.66 TON Ref#GA2DOMJXG4======,25175.0
2024-11-14 06:14:33,EQDDPukHAv7mF7x34Te2NwIqQ2_srq3irKNjyhEmzAFhR6x8,3.51,3.51 TON Ref#GA2DOMRRGU======,6659.0
2024-11-14 06:16:48,EQBvCr2YZh_b4T592v228H4iaWX-1vxM8eG0xD28_ENxPYk2,4.36,4.36 TON Ref#GA2DOMRTGA======,1704.4
2024-11-14 06:23:58,EQB8ZozBMVHN1RQiD7KKdxrhtaoZMqtmTVd59Yumd072TAnU,3.06,3.06 TON Ref#GA2DOMRYG4======,13441.0
2024-11-14 06:24:55,EQDKh-zDa6guk3r-tJPfobUJTUsdTupZoDWkzs0gywpMaL0Y,4.8,4.8 TON Ref#GA2DOMRZGM======,91.26666666666667
2024-11-14 06:29:32,EQAiMaymZ_-y83tgYkWDSqzgvb2Ll_ULiVyxOTbHMWh7INeN,4.21,4.21 TON Ref#GA2DOMZSGQ======,3062.198106243314
2024-11-14 06:33:11,EQC9m25dXdO9Z26NOfW2-YCV3oU1gS5KwI_ZG8uPwQkpBnhz,1.79,1.79 TON Ref#GA2DOMZVGE======,99815.66666666667
2024-11-14 06:33:47,EQBdluKCw90lBflJ_Fjz_vER6ne1we5ovV--5IRyV7PvK8jd,3.57,3.57 TON Ref#GA2DOMZVGM======,6070.0
2024-11-14 06:38:42,EQCOZCkl7ZkbAzdoHdRVZ1GUj3o-_hfRLgc0JQbWdaT8M7k3,3.33,3.33 TON Ref#GA2DOMZYGQ======,8900.0
2024-11-14 06:40:34,EQCWN_BJZmYNrh4ZRa1NCI_ypn9nwldZ5ysk5eWXdb12b_S9,3.97,3.97 TON Ref#GA2DOMZZGY======,3429.59765625
